full_text,label
"“Pengawasan diperlukan agar bangunan harus berkonstruksi tahan gempa,” kata Ketua DPR Puan Maharani soal perbaikan rumah korban gempa Cianjur.  Puan Harapan Rakyat https://t.co/NpGqo0a3dx",1
Puan Maharani mewanti-wanti pemerintah agar proses tanggap darurat gempa Cianjur berjalan sebaik mungkin. Tujuannya agar para korban mendapat prioritas penanganan.  Puan Harapan Rakyat https://t.co/VLNySsvJga,1
"Puan Maharani mengatakan DPR bakal mengawal pemberian bantuan dana dari Pemerintah bagi warga yang rumahnya rusak akibat gempa Cianjur, Jawa Barat.  Puan Harapan Rakyat https://t.co/8L3GKeGVEx",1
"Yang disurvei pasti tidak tahu HARUN MASIKU dan JULIARI. Sementara itu orang Cianjur tahu Herman Suherman bupatinya, tapi dia juga katanya selewengkan bantuan gempa ... Tukang survei bisa membangun opini ...😬 https://t.co/pT5P3kA4XI",-1
"“Di awal perbincangan dengan Raja Norodom Sihamoni, Raja menyampaikan belasungkawa dan simpati atas bencana gempa bumi di Cianjur. Terima kasih atas perhatian Yang Mulia Raja Norodom 🙏🏼” – Puan Maharani  Puan Harapan Rakyat https://t.co/dxnzOmAQDs",1
Puan Maharani meminta pemerintah melakukan tanggap darurat gempa Cianjur dengan sebaik mungkin.  Puan Harapan Rakyat https://t.co/LhKN3uZcKf,1
"Terima kasih, Sahabat HF... Berkat kebaikan seluruh Sahabat HF, tim Humanity First Indonesia masih dapat menyalurkan bantuan pasca bencana untuk para korban gempa bumi Cianjur.  Semoga kebaikan Sahabat HF digantikan berkali lipat oleh Tuhan Yang Maha Kuasa. Salam kemanusiaan! https://t.co/MtqiByxydK",1
"Relawan Puan mengirimkan bantuan untuk korban gempa bumi di Kabupaten Cianjur, Jawa Barat. Bantuan tersebut disalurkan sebagai bentuk kepedulian Relawan Puan bagi para korban.  Puan Harapan Rakyat https://t.co/cPJpxf9Are",1
"Terdampak Gempa Cianjur, Siswa SMA Tunda Jadwal UAS hingga Januari 2023 https://t.co/3WMNshYw04",1
Hampir 500 Warga Terdampak Gempa Cianjur Ikuti Pengobatan Massal Ulutangan.com-PDUI Bekasi Tahap V https://t.co/XjG8LdVekd,1
"Dugaan Korupsi Dana Bantuan Gempa, Ridwan Kamil Bela Bupati Cianjur https://t.co/WUpk2LaR9f",-1
MNC Peduli Lakukan Trauma Healing Korban Gempa Cianjur di Posko Pengungsian Jagaraksa   #Sindonews #BukanBeritaBiasa .https://t.co/bcaB9nllfD,1
"Diduga Selewengkan Bantuan Gempa, Bupati Cianjur yang Juga Kader PDIP Dilaporkan ke KPK https://t.co/hBOtehdDC1",1
Sahroni Harap KPK Usut Tuntas Dugaan Penyelewenangan Bantuan Gempa Cianjur https://t.co/NAGTnfSwcw,-1
MNC Peduli Lakukan Trauma Healing Korban Gempa Cianjur di Posko Pengungsian Jagaraksa   #Sindonews #BukanBeritaBiasa .https://t.co/rH5lUUGIJW,1
Lagi! KPK Terima Laporan Dugaan Penyelewengan Dana Bantuan Gempa Cianjur https://t.co/ftaUTPXnI8,-1
615 unit sudah selesai https://t.co/F93PPuswS0  #GempaCianjur  #sahabattangguh  #BNPBIndonesia #Muhammadiyah  #pemkabcianjur,1
Bupati Cianjur Dilaporkan ke KPK Soal Dugaan Penyelewengan Bantuan Untuk Korban Gempa https://t.co/roR4MM11eB,-1
"Kayaknya PDIP ada masalah dengan keta “bantuan”. Kalo ga bantuan sosial, ya bantuan gempa cianjur",1
Bupati Cianjur Herman Suherman Tepis Tudingan Selewengkan Bantuan Gempa https://t.co/7v19t5Vsb4,-1
MNC Peduli Terus Salurkan Bantuan ke Posko Pengungsian Korban Gempa Cianjur   #Sindonews #BukanBeritaBiasa .https://t.co/EMNmmT6cXC,1
MNC Peduli Terus Salurkan Bantuan ke Posko Pengungsian Korban Gempa Cianjur   #Sindonews #BukanBeritaBiasa .https://t.co/4lGiJxNxvs,1
Satu titik lahan relokasi warga korban gempa Cianjur tidak direkomendasikan BMKG https://t.co/6NOzsVK1gQ,1
MNC Peduli Terus Salurkan Bantuan ke Posko Pengungsian Korban Gempa Cianjur   #Sindonews #BukanBeritaBiasa .https://t.co/RSgIcYVBHd,1
"Video Terbaru Nawacita Tv: DIDUGA SELEWENGKAN DANA BANTUAN GEMPA, INI PENJELASAN BUPATI CIANJUR https://t.co/RuIagpdMtb | #beritaterkini #beritaterbaru #beritahariini #kabarberita #updateberita #news #nawacitapost",-1
"Kalau tidak salah... Sebelumnya KPK pernah mengancam Penyeleweng Dana Bantuan Gempa Cianjur dengan Hukuman Mati , namun... Menimbang konon Kabarnya Pelaku adalah dari Kader Partai yang sama, akankah Endingnya juga Sama?? ...👇🤔❓ https://t.co/t8qomRmgaw",-1
"@Mdy_Asmara1701 pemerintah lagi pusiiiiiiiiiiiiiiing, utang numpuk, gedung di IKN januari harus berdiri, nah ditambah 50juta gratis buat gempa cianjur...plus bupatinya kena KPK..apes apes",-1
Ketua DPR RI Puan Maharani meminta Pemerintah agar proses tanggap darurat gempa Cianjur dilakukan sebaik mungkin. Ia mengingatkan agar korban-korban gempa mendapat prioritas penanganan.  Puan Harapan Rakyat https://t.co/K5kWwZ2oQE,1
Meski diterpa hujan dan angin kencang Relawan FPI Nasional tetap merapikan dan membongkar rumah penduduk akibat dampak gempa (28/12/2022)  #FPIPeduli #GempaCianjur https://t.co/59DtVJIz0D,1
"@CendollMabess Apakah ini efek krn nama baik FPI muncul dgn kuat saat membantu kurban gempa di Cianjur, kira-kira demikian",1
1) Sekedar tangkapan layar saat mengisi Kembali mengisi acara “Forum Publik“ di TVRI Jawa Barat yg mengambil tema “Gerak Cepat Penanganan Pasca Gempa di Cianjur” #gempa #gempabumi #gempaCianjur #sesar #longsoran @TVRI_JawaBarat @GeologiITB @suaraGEA @iaginet @mgtiofficial https://t.co/p4QEM7qRRy,1
"2) Barangkali ingin menyimak kembali acara ini, silakan mampir ke YouTube channel di https://t.co/djuW0qxvkF. Semoga bermanfaat #gempa #gempabumi #gempaCianjur #sesar #longsoran @TVRI_JawaBarat @GeologiITB @suaraGEA @iaginet @mgtiofficial",1
@caul_tanjung Bupati Cianjur dilaporkan ke KPK dugaan penyèlewengan dan sumbangan gempa Cianjur,-1
KPK Didesak Usut Dugaan Penyelewengan Bantuan Gempa Cianjur https://t.co/x8cai0jEw0,-1
Cianjur gempa Hujan Dingin #CuacaEkstrem Pak Ogah Bupati ? @cianjuronline,1
"@Hasbil_Lbs Biasanya juga ujung2nya bo'ong, masyarakat sdh kebal di bohongi,  jd korban gempa cianjur santuy aja krn bagi mereka live must be go on,  adapun bantuan dari pusat,  datang ya di terima pun jika tak datangpun mereka tdk terlalu berharap,  biar tdk kecewa.",1
"Diduga Selewengkan Bantuan Korban Gempa, Bupati Cianjur Dilaporkan ke KPK https://t.co/iqJ5BSLwUa",-1
Bank Mandiri Salurkan Bantuan Nasabah untuk Korban Gempa Cianjur  https://t.co/DT8i8BKi4Z #BankMandiri,1
"Terdampak Gempa Cianjur, Siswa SMA Tunda Jadwal UAS hingga Januari 2023 https://t.co/GdNhpKnwne",1
"“Di awal perbincangan dengan Raja Norodom Sihamoni, Raja menyampaikan belasungkawa dan simpati atas bencana gempa bumi di Cianjur. Terima kasih atas perhatian Yang Mulia Raja Norodom 🙏🏼” – Puan Maharani  Puan Harapan Rakyat https://t.co/bNilAZwGQT",1
"Relawan Puan mengirimkan bantuan untuk korban gempa bumi di Kabupaten Cianjur, Jawa Barat. Bantuan tersebut disalurkan sebagai bentuk kepedulian Relawan Puan bagi para korban.  Puan Harapan Rakyat https://t.co/yFPeOBGIuE",1
"@Hasbil_Lbs Belajar dari Gempa Lombok yang cukup lama pula cairnya. Semoga bantuan untuk cianjur, cepat cair dan tidak sampai dikaitkan menjelang pilpres atau pemilu 2024.",-1
Anggota DPR Desak KPK Usut Dugaan Korupsi Bantuan Gempa Cianjur https://t.co/aTZrMPGHv5,-1
Perjalanan Airlangga Hartarto dan Yellow Clinic Tangani Gempa Cianjur https://t.co/x0jlHNS5nC,1
Pemkab Cianjur Siapkan Tiga Titik Relokasi untuk Korban Gempa https://t.co/4fLN0kX3ws,1
"hal ini guna mengelimir jatuhnya korban dan kerusakan saat bencana terjadi.   “Mabes Polri juga sudah siapkan pasukan untuk mem-backup wilayah bila diperlukan seperti mitigasi gempa Cianjur,” kata Dedi.",1
"Salingka Media, Cianjur - Penanganan gempa Cianjur telah memasuki fase transisi darurat ke pemulihan dari sebelumnya fase tanggap darurat bencana. Hal itu tertulis dalam Surat Keputusan Bupati Cianjur dengan nomor 360/KEP.420-BPBD/2002 #Darurat  https://t.co/2i70AuCBs4 https://t.co/leCWHwxvuH",1
BPR – BPRS Anggota Perbarindo Jateng Berikan Donasi Gempa Cianjur https://t.co/SNb0jSMX1N,1
https://t.co/91LdB3Rsme  Reaksi Bupati Cianjur Usai Dilaporkan Atas Dugaan Korupsi Bantuan Gempa.,1
"BPBD Bantah Ada Penyelewengan Bantuan Korban Gempa Cianjur, Masyarakat Minta KPK Segera Panggil Bupati - https://t.co/92VXWpNxjr https://t.co/zA3w5i3p07",1
"orang Indo dikasih warning biar waspada malah pada ngehujat, ntar kejadian kek gempa Cianjur pada nyalahin kenapa blablabla"" namanya prediksi ilmiah emg gabisa 100% akurat tp gada salahnya kan buat antisipasi""",-1
"Sosok Bupati Cianjur Herman Suherman, Dua Kali Dilaporkan ke KPK, Dituding Tilep Bantuan Gempa Bumi - https://t.co/JUZ4LnxSlU https://t.co/nPQ8WdgcD3",-1
Distribusi Paket Bantuan dari para donatur yang dikelola oleh POSKOR  @muhammadiyah Cianjur untuk warga terdampak Gempa Bumi. Paket bantuan : Paket sembako 291 paket Paket Baby kit 40 paket School kit 206 paket https://t.co/ahr9oGJBWJ,1
"Rakor Relawan @Muhammadiyah untuk Gempa Bumi Cianjur, sekaligus pembelajaran dan perencanaan kelanjutan respon mendampingi warga terdampak bencana. https://t.co/XS2EnXv3BJ",1
Ketua DPR RI Puan Maharani meminta Pemerintah agar proses tanggap darurat gempa Cianjur dilakukan sebaik mungkin. Ia mengingatkan  Puan Harapan Rakyat https://t.co/YRRgxhofHH,1
"“Atas nama DPR dan pribadi, saya menyampaikan dukacita mendalam untuk para korban meninggal akibat gempa bumi yang melanda wilayah Cianjur dan sekitarnya,” – Puan Maharani  Puan Harapan Rakyat https://t.co/r83yZRmrLt",1
"“Segera bangun rumah sakit darurat, dan perbanyak bantuan tenaga medis untuk membantu korban gempa di Cianjur”—Puan Maharani  Puan Harapan Rakyat https://t.co/2knq9ky8vD",1
Ketua DPR RI Puan Maharani meminta Pemerintah agar proses tanggap darurat gempa Cianjur dilakukan sebaik mungkin. Ia mengingatkan agar korban-korban gempa mendapat prioritas penanganan.  Puan Harapan Rakyat https://t.co/3T7TfpMnHl,1
"Ketua DPR Puan Maharani meminta pemerintah pusat dan daerah untuk tanggap dalam menangani bencana menyusul gempa bumi yang terjadi di Cianjur, Jawa Barat pada Senin siang.  Puan Harapan Rakyat https://t.co/A8oDFYuuXa",1
BMKG Tak Rekomendasikan Satu Titik Relokasi Korban Gempa Cianjur https://t.co/7Dh538j4Ca,1
Cianjur Siapkan 3 Titik Relokasi untuk Korban Gempa https://t.co/19zasZT1Um https://t.co/vFkH3ge03k,1
Kemendagri dan BNPP Serahkan Bantuan Dana Untuk Korban Gempa Cianjur https://t.co/JpV3nWxLWF #News #BantuanDana #BKPSDMKabupatenCianjur #BNPP #Kemendagri,1
"Kisah Pak Sutris , seorang penyintas Gempa Bumi Cianjur yg kakinya diamputasi dalam pendampingan tim medis @Muhammadiyah . Bapaknya terus bersemangat dan malah terus menyemangati para relawan.   https://t.co/lE0lhoesOg",1
Bencana Gempa Bumi Cianjur Jadikan Musibah https://t.co/99YeHV0V5Q https://t.co/watXhE7jNB,1
BSMI Sulsel Serahkan Bantuan Donasi Tahap Kedua untuk Korban Gempa Cianjur: Relawan Bulan Sabit Merah Indonesia (BSMI) Sulawesi Selatan (Sulsel) melakukan penyerahan donasi kepada warga… https://t.co/4YLLBnjtMv #Sulsel #bsmisulsel #korbangempacianjur #bsmisulselbantuandonasi,1
Apresiasi Langkah Cepat BIN Dan Relawan Gempa Cianjur https://t.co/jAc6B2sbfO https://t.co/gykHalf9rk,1
Bank Mandiri Salurkan Bantuan Nasabah untuk Korban Gempa Cianjur https://t.co/beHD1UEJlT,1
"Sigap bencana alam, Relawan Puan Maharani menggelar aksi kemanusiaan dengan menggelar pembagian bantuan yang dibutuhkan masyarakat terdampak gempa bumi, di Kabupaten Cianjur, Jawa Barat.  Puan Harapan Rakyat https://t.co/TnRz6qGb7f",1
"#Gempa Mag:1.6, 29-Dec-2022 03:36:35WIB, Lok:6.84LS, 107.07BT (7 km BaratDaya KAB-CIANJUR-JABAR), Kedlmn:10 Km #BMKG  Disclaimer:Dlm bbrp menit pertama stlh gmp,parameter gmp dapat berubah dan boleh jadi blm akurat,kecuali tlh dianalisis ulang seismolog https://t.co/7jj5bHpj6x",1
"@infoBMKG Lokasi titik gempa: Sukajaya, Kec. Cugenang, Kabupaten Cianjur, Jawa Barat",1
"Info Gempa Mag:1.6, 29-Dec-22 03:36:35 WIB, Lok:6.84 LS - 107.07 BT (7 km BaratDaya KAB-CIANJUR-JABAR), Kedlmn: 10 Km ::BMKG https://t.co/3NKpZNwxCu",1
"Cianjur Diguncang Gempa M1,6 pada Dini Hari #LengkapCepatBeritanya #BeritaTerkini  . https://t.co/axQ47BvCMM",1
@Hasbil_Lbs PHP lagi...!!!! 😂😂😂😂 -Gempa NTB -Banjir di Anyer -Gempa Cianjur,-1
Sugeng Enjing Sugeng Makaryo tetap prokes njih Rahayu  Bantuan Bunda buat Pengadaan 2 ruangan buat warga penyitas Gempa Cianjur.... Semoga terus membaik amin https://t.co/wbSVXpV8l3,1
"Ketua DPR Puan Maharani mengatakan, pihaknya akan mengawal bantuan dana untuk perbaikan rumah rusak akibat gempa Cianjur.  Puan Harapan Rakyat https://t.co/XXKTBBNZZv",1
"Penanganan korban jadi prioritas utama, Puan Maharani meminta pemerintah agar proses tanggap darurat gempa Cianjur harus dilakukan dengan sebaik mungkin.  Puan Harapan Rakyat https://t.co/LgQ8oJtxPk",1
"Puan Maharani, mengatakan DPR bakal mengawal pemberian bantuan dana dari Pemerintah bagi warga yang rumahnya rusak akibat gempa Cianjur, Jawa Barat. Menurut dia, pengawalan ini diperlukan agar semua warga mendapatkan haknya.  Puan Harapan Rakyat https://t.co/0nTG9NVD63",1
"Puan Maharani minra pemerintah untuk cepat tangani korban gempa Cianjur, Puan juga meminta pemerintah untuk segera membangun RS darurat.  Puan Harapan Rakyat https://t.co/vdUF5HLiqT",1
"Bantuan berupa tenda pengungsian, bahan makanan pokok, popok bayi, suplemen vitamin &amp  obat-obatan dikirimkan Relawan Puan Maharani utk korban gempa di Cianjur, Jawa Barat.  Puan Harapan Rakyat https://t.co/no9ivPMvLT",1
Puan Maharani meminta pemerintah melakukan tanggap darurat gempa Cianjur dgn sebaik mungkin. Korban gempa harus ditangani terlebih dahulu &amp  melakukan tugas tanggap darurat dgn baik.  Puan Harapan Rakyat https://t.co/aF2xK3Hc5O,1
"Relawan Puan mengirimkan bantuan untuk korban gempa bumi di Kabupaten Cianjur, Jawa Barat. Adapun bantuan yang diberikan berupa tenda pengungsian, bahan makanan pokok, popok bayi, suplemen vitamin dan obat-obatan  Puan Harapan Rakyat https://t.co/mrmNxyQ6RM",1
Puan Maharani mendesak penanganan korban gempa cianjur untuk menjadi prioritas utama.  Puan Harapan Rakyat https://t.co/JSVeDzAIOR,1
"Gempa Hari Ini 29 Desember 2022 Cianjur Kembali Diguncang Gempa, BMKG Deteksi Kekuatan Magnitudo 1.6 #Gempa #gempabumi #gempacianjur #BMKG #Jabar #JawaBarat #29Desember https://t.co/BK43vTcWIg",1
Tim reaksi cepat Gema Puan Maharani Nusantara (GPMN) DPW Jawa Barat mendirikan lima posko bantuan kepada warga Kabupaten Cianjur yang terdampak oleh gempa bumi.  Puan Harapan Rakyat https://t.co/sqADxlLeyf,1
"Relawan Puan mengirimkan bantuan untuk korban gempa bumi di Kabupaten Cianjur, Jawa Barat. Adapun bantuan yang diberikan berupa tenda pengungsian, bahan makanan pokok, popok bayi, suplemen vitamin dan obat-obatan.  Puan Harapan Rakyat https://t.co/Py5YitnVPM",1
"“Di awal perbincangan dengan Raja Norodom Sihamoni, Raja menyampaikan belasungkawa dan simpati atas bencana gempa bumi di Cianjur. Terima kasih atas perhatian Yang Mulia Raja Norodom 🙏🏼” – Puan Maharani  Puan Harapan Rakyat https://t.co/g2jPs0CBJH",1
Puan Maharani meminta pemerintah melakukan tanggap darurat gempa Cianjur dengan sebaik mungkin.  Puan Harapan Rakyat https://t.co/8OMfnJiloq,1
"Relawan Puan mengirimkan bantuan untuk korban gempa bumi di Kabupaten Cianjur, Jawa Barat. Bantuan tersebut disalurkan sebagai bentuk kepedulian Relawan Puan bagi para korban.  Puan Harapan Rakyat https://t.co/B5nFOyKzYu",1
"Korban Gempa Cianjur Terkatung-katung, Tanggung Jawab Negara Lemah?  Manajemen krisis pasca bencana yg buruk membuktikan kualitas kepemimpinan penuh dgn Kebohongan. Berkaca dgn Korban bencana sebelumnya di Palu, Lombok, dll. sementara utang negara terus meroket itu utk apa ? https://t.co/Z6F1ZIa7eY",1
Puan Maharani meminta Pemerintah agar proses tanggap darurat gempa Cianjur dilakukan sebaik mungkin. Dia mengingatkan agar korban-korban gempa mendapat prioritas penanganan.  Puan Harapan Rakyat https://t.co/S0U8KaEgXl,1
Puan Maharani meminta Pemerintah agar proses tanggap darurat gempa Cianjur dilakukan sebaik mungkin. Dia mengingatkan agar korban-korban gempa mendapat prioritas penanganan.  Puan Harapan Rakyat https://t.co/QEBpH2wtqF,1
Sekolah Cenderawasih Peduli Korban Gempa Cianjur https://t.co/E0BnNgQKbI,1
"@EmHasanuddin @AbdullahGazam Gus Muhaimin melakukan kunjungan di Lokasi Gempa di Cianjur, sambil Mendengar keluh kesa dari Wrg yg kena korban. #GusMuhaiminCapres2024 https://t.co/unnYURikZe",1
"Tim KKM UIKA Bogor, Buat Edu Point Sebagai Media Pembelajaran Untuk Korban Gempa Cianjur  https://t.co/dVo4KEVjBw via @beritabaruco",1
@cobeh2022 Baru saja lihat video-video tenda pengungsian korban bencana gempa di Cianjur yang kondisinya sangat memprihatinkan lalu nonton video Presiden dan Gubernur yang gembira ini ... 😳🥺,1
"Tinjau Langsung Penyintas Gempa, PT Pembangunan Jaya Ancol Berkunjung di Posko LAZNAS Al-Irsyad Peduli Cianjur  Info selengkapnya kunjungi website: https://t.co/oEHlRMaSHb  #zakat #sedekah #infak #pusat #lembagazakat #donatur #berbagi https://t.co/MZTMNWoNet",1
"@flora_rita27 @bungabakung2014 @alvinlie21 Gempa di cianjur itu harusnya udah diteliti BRIN, tapi dananya ga keluar, dananya 0. Sampe kejadian gempa kemarin, baru ketahuabln ternyata ga dikasih dana buat penelitian sesar",-1
BIADDAB!! BUPATI CIANJUR SELEWENGKAN BANTUAN UNTUK K0RBAN GEMPA? KPK BERGERAK!! https://t.co/AOJRj8mNvh,-1
"Penanganan gempa Cianjur memasuki fase pemulihan, perlu personel tambahan untuk bersihkan bekas reruntuhan - Jakarta Insider https://t.co/Z0MonLDSbz",1
"Apakah warga terdapat Gempa di NTB, CIANJUR dah menerima bantuan yg dijanjikan presiden Rp.50jt.",1
"Cinajur kembali dilanda gempa. Dinihari tadi, gempa dengan kekuatan M 1,6 terasa di Cianjur.  https://t.co/7EWwJXs4c1",1
*TANGKAP SEGERA…!* Sahroni Dukung KPK Usut Dugaan Penyelewengan Bantuan Gempa Cianjur   https://t.co/wUDHODkDzC,-1
"“Mabes Polri juga sudah siapkan pasukan untuk mem-backup wilayah bila diperlukan seperti mitigasi gempa Cianjur,” kata Dedi.",1
Yayasan Lokatmala bantu anak-anak penyitas gempa Cianjur dengan healing berbasis budaya. Semangatnya IPM tetap terjaga - Koridor https://t.co/bxAQDZTI00,1
@CNNIndonesia Kejadian terakhir ya pas tragedi gempa Cianjur kemaren... 👇🏼 https://t.co/TDI0oCNWWA,1
"@Mdy_Asmara1701 Waaduuhh..kasihan banget nasib masyarakat Cianjur yang kena gempa,,,sudah kebiasaan rezim ini, ketika di percaya sebagai pemimpin negeri tercinta ini Selalu mengkhianati, ketika berjanji selalu mengingkari,dan ketika berkata selalu berdusta,(Munafiq)...",-1
PENETAPAN TRANSISI DARURAT KE PEMULIHAN BENCANA ALAM GEMPA BUMI CIANJUR https://t.co/FmB3A2Hp2d,1
Kemendagri dan BNPP Serahkan Bantuan Dana untuk Korban Gempa Cianjur https://t.co/zcQngPequU,1
PAPPM Bogor Bantu Penyintas Gempa Cianjur Melalui ARM HA-IPB Perkumpulan Alumni dan Pelajar Mahasiswa Minang (PAPPM) Bogor berkunjung ke ARM Command Center (ACC) Rabu (28/12) untuk menyerahkan bantuan bagi warga terdampak gempa bumi di Cianjur. https://t.co/WjKl2K6R7S,1
Ridwan Kamil membela Bupati Cianjur Herman Suherman yang dilaporkan ke KPK atas tudingan menyelewengkan bantuan gempa dari Emirates Red Crescent.  Via @detik_jabar https://t.co/8TqwWSJ30G,-1
PAPPM Bogor Bantu Penyintas Gempa Cianjur Melalui ARM HA-IPB* Perkumpulan Alumni dan Pelajar Mahasiswa Minang (PAPPM) Bogor berkunjung ke ARM Command Center (ACC) Rabu (28/12) untuk menyerahkan bantuan bagi warga terdampak gempa bumi di Cianjur. https://t.co/3cuqRsNhuB,1
Dari Pesantren hingga Majelis Taklim Jadi Sasaran PWNU Jabar Salurkan Bantuan Gempa Bumi di Cianjur  https://t.co/4xmKX9nVIX,1
"Diduga Selewengkan Bantuan Gempa, Bupati Cianjur yang Juga Kader PDIP Dilaporkan ke KPK   https://t.co/gA8jPqkS9d",1
"Sobat BUMN, Gempa bermagnitudo 5,6 mengguncang wilayah Kab. Cianjur, Jawa Barat membuat ribuan saudara kita terdampak dan terpaksa harus mengungsi. #BRIPeduliCianjur https://t.co/hOAQ4oG4P3",1
Bunda PAUD Cianjur Bangkit Peduli Korban terdampak Gempa Menggema di Alun-Alun Cianjur https://t.co/qkE65HYSOC https://t.co/lUvhHbboje,1
"CIANJUR – Sebanyak 150 guru dan 1.000 anak dari satuan Pendidikan (Kober/TK/SPS/RA) dari Kecamatan Cianjur mengikuti kegiatan Cianjur Bangkit bersama Bunda Paud Peduli Gempa bumi yang bertempat di alun-alun Cianjur, Rabu (28/12/2022). Kegiatan  https://t.co/qkE65HZqEa",1
"PT Brantas Abipraya (Persero) memperkuat  komitmennya sebagai Badan Usaha Milik Negara (BUMN) yang selalu ada untuk Indonesia, dengan membangun 200 unit huntap bagi para korban gempa di Cianjur.  #AbiprayaBangunHuntapCianjur #AbiprayaUntukCianjur #BUMNJagaKeterjangkauanMigor https://t.co/uKXWMAUX9b",1
"Sobat BUMN, Gempa bermagnitudo 5,6 mengguncang wilayah Kab. Cianjur, Jawa Barat membuat ribuan saudara kita terdampak dan terpaksa harus mengungsi.  Sebagai bentuk kepedulian dan ketulusan kepada saudara kita di Cianjur #BRIPeduliCianjur https://t.co/Uxl04OL5vk",1
"Presiden saat berkunjung ke Cianjur BERJANJI beri Uang 50 juta utk memperbaiki Rumah Warga yg rusak krn Gempa  Sekarang warga diminta Pakai Uang sendiri utk perbaiki Rumah, Usul saya Janji Presiden itu WAJIB DITAGIH hingga ke Akhirat, supaya ga Tuman janji2 ga dilunasi https://t.co/zluXRiYB1n",1
"Presiden saat berkunjung ke Cianjur BERJANJI beri Uang 50 juta utk memperbaiki Rumah Warga yg rusak krn Gempa  Sekarang warga diminta Pakai Uang sendiri utk perbaiki Rumah, Usul saya Janji Presiden itu WAJIB DITAGIH hingga ke Akhirat, supaya ga Tuman janji2 ga dilunasi https://t.co/8p6OoynREC",1
PMI Berikan Kursi Roda untuk Disabilitas Penyintas Gempa Cianjur...https://t.co/NIHUgbPktm,1
"Bulan kemarin rame krn gempa Cianjur dan G20. Skrg karena big match"" dua instansi.. trending trus 😅""",1
"@DokterTifa Jangan tanya Cianjur dulu, tanya korban gempa lombok yg udah tahunan udah sesuai janjinya belum...???",1
"Istri Menteri BUMN Liza Thohir mengunjungi korban gempa yang berada di Posko Satgas Bencana BUMN, Mekarsari, Cianjur, Senin (5/12) pagi. Liza Thohir bersama Tina Kemala Intan Ketua Srikandi BUMN, Alexandra Askandar Ketua FHCI (Forum Human Capital Indonesia) https://t.co/88DDnI79sX",1
"Pada hari Rabu, 23 November 2022 yg bertepatan dengan 28 Rabi’ul Akhir 1444 H, Pesantren Ibnu Taimiyah (PIT) Bogor mengirimkan bantuan untuk korban bencana alam gempa bumi di Kabupaten Cianjur, dan sesuai rencana dari 23-25 Nov 2022 #gempa #cianjur https://t.co/TBUvO6NtJt",1
Erick Thohir mengunjungi warga terdampak gempa serta meninjau lokasi kerusakan akibat gempa yang menimpa perumahan warga di Cianjur Erick Thohir juga mengunjungi tempat Trauma Healing untuk anak anak dan memastikan fasilitas untuk pengungsi lengkap #SatgasBencanaBUMN https://t.co/LMwtUKqbSx,1
Inilah 3 Titik Untuk Relokasi Korban Gempa Cianjur https://t.co/CBsw6IQmix,1
BUMN melakukan terobosan dengan mendirikan Klinik Modular Gratis untuk korban gempa Cianjur.   Adapun Klinik Modular merupakan kerjasama dari beberapa perusahaan BUMN untuk meningkatkan pelayanan kepada para korban gempa Cianjur.  #SatgasBencanaBUMN https://t.co/trdoCHVpLb,1
"Solidaritas Lembaga Penyiaran Jabar untuk Cianjur  KPID Jawa Barat menyalurkan bantuan korban gempa dari lembaga penyiaran di Jawa Barat, Rabu 28 Desember 2022, melalu posko Radio Darurat Bencana yang diselenggarakan oleh Jaringan Radio Komunitas (JRK) Jawa Barat. https://t.co/WhO4jQAAxk",1
"Solidaritas Lembaga Penyiaran Jabar untuk Cianjur  KPID Jawa Barat menyalurkan bantuan korban gempa dari lembaga penyiaran di Jawa Barat, Rabu 28 Desember 2022, melalu posko Radio Darurat Bencana yang diselenggarakan oleh Jaringan Radio Komunitas (JRK) Jawa Barat. https://t.co/tDDYv0kFfZ",1
"Sobat BUMN,  Untuk meringankan beban masyarakat yang terdampak akibat gempa bumi di Cianjur, Jawa Barat @erickthohir turun langsung ke lokasi untuk menyalurkan bantuan. Tim Satgas Bencana @kementerianbumn serta @injourney.id turut berpartisipasi dalam https://t.co/TqQZth4qpt",1
"upaya gotong royong pemulihan dampak bencana gempa di Cianjur dengan menyalurkan bantuan berupa sembako, obat-obatan, serta kebutuhan lainnya. Tim Satgas Bencana BUMN juga membantu penanganan dan penanggulangan dampak gempa di lokasi pengungsian. https://t.co/0j3q9Ps6lU",1
"Bupati Cianjur (PDIP) utk kedua kali dilaporkan ke KPK krn tilep Emirates Red Crescent utk korban gempa: -2.000 selimut -25 ton beras -1.000 paket kebersihan -500 lampu &amp  batere charger  Dipaket ke kemasan PDIP, partai yg terkenal koruptif, dijual ke pasar https://t.co/QNZs39GwaW",-1
"Telkom terus memberikan bantuan kepada masyarakat yang berada di Cianjur dan sekitarnya.  Mangoesky Star, menjadi solusi untuk komunikasi darurat daerah terisolasi gempa Cianjur. https://t.co/Oz9OZuk6ht",1
bupati Cianjur kader Partai Banteng .korupsi bantuan Gempa Cianjur . Parah https://t.co/j4YCti341m,-1
@Heritanjung13 Kemaren infonya gempa cianjur ada donasi dari UEA tapi disunat oleh bupatinya...itu parah banget yg katanya kaum super suci,-1
"Gempa Dahsyat Cianjur, Jawa Barat Terbanyak Bencana 2022 https://t.co/O0nBxHcrq2",1
Presiden #Jokowi meninjau pelaksanaan rehabilitasi sekolah yang terdampak gempa Cianjur #IndonesiaMaju https://t.co/MXyiv1FFKn,1
