created_at,sentiment_label,category,full_text,tokenization
Thu May 02 09:31:08 +0000 2024,1.0,neutral,usai erupsi gunung ruang bandara gorontalo kembali dibuka https tcodejop0ovie,"['usai', 'erupsi', 'gunung', 'ruang', 'bandara', 'gorontalo', 'kembali', 'dibuka', 'https', 'tcodejop0ovie']"
Thu May 02 09:32:43 +0000 2024,1.0,neutral,kri kakap811 gercep kirim logistik dan evakuasi korban erupsi gunung ruang https tcocyuu8brle0,"['kri', 'kakap811', 'gercep', 'kirim', 'logistik', 'dan', 'evakuasi', 'korban', 'erupsi', 'gunung', 'ruang', 'https', 'tcocyuu8brle0']"
Thu May 02 09:34:12 +0000 2024,1.0,medical emergency,dampak erupsi 3 pengungsi butuh perawatan medis gunungruang erupsi sulawesiutara tvri tvrisulawesiutara mediapemersatubangsa https tcovtorw4idzs,"['dampak', 'erupsi', '3', 'pengungsi', 'butuh', 'perawatan', 'medis', 'gunungruang', 'erupsi', 'sulawesiutara', 'tvri', 'tvrisulawesiutara', 'mediapemersatubangsa', 'https', 'tcovtorw4idzs']"
Thu May 02 09:35:13 +0000 2024,1.0,neutral,6 fakta gunung ruang erupsi warga dievakuasi ribuan bangunan rusak gimana kak xylans khabarnya https tcobusel1ibgb,"['6', 'fakta', 'gunung', 'ruang', 'erupsi', 'warga', 'dievakuasi', 'ribuan', 'bangunan', 'rusak', 'gimana', 'kak', 'xylans', 'khabarnya', 'https', 'tcobusel1ibgb']"
Thu May 02 09:37:53 +0000 2024,1.0,neutral,pln persero berhasil memulihkan pasokan listrik pulau tagulandang yang terdampak erupsi gunung ruang di kabupaten sitaro sulawesi utara plnuntukindonesia _ survivor _ b0105 mayday survivor2024 letsgooilers https tcoqu97yyg4xz,"['pln', 'persero', 'berhasil', 'memulihkan', 'pasokan', 'listrik', 'pulau', 'tagulandang', 'yang', 'terdampak', 'erupsi', 'gunung', 'ruang', 'di', 'kabupaten', 'sitaro', 'sulawesi', 'utara', 'plnuntukindonesia', '_', 'survivor', '_', 'b0105', 'mayday', 'survivor2024', 'letsgooilers', 'https', 'tcoqu97yyg4xz']"
Thu May 02 09:40:15 +0000 2024,1.0,neutral,gunung ruang erupsi penerbangan malaysia terganggu https tcoj8c7yrjul6,"['gunung', 'ruang', 'erupsi', 'penerbangan', 'malaysia', 'terganggu', 'https', 'tcoj8c7yrjul6']"
Thu May 02 09:45:11 +0000 2024,1.0,neutral,bahas gunung ruang pangdam xiiimerdeka rapat dengan ka bnpb dan stake holder puspentni tni_angkatan_darat kodamxiii tniprima profesional responsif integratif modern adaptif https tcoezgtnntoum,"['bahas', 'gunung', 'ruang', 'pangdam', 'xiiimerdeka', 'rapat', 'dengan', 'ka', 'bnpb', 'dan', 'stake', 'holder', 'puspentni', 'tni_angkatan_darat', 'kodamxiii', 'tniprima', 'profesional', 'responsif', 'integratif', 'modern', 'adaptif', 'https', 'tcoezgtnntoum']"
Thu May 02 09:45:46 +0000 2024,1.0,neutral,letusan semula gunung ruang tak jejas kualiti udara negara bhnasional ketua pengarah alam sekitar jas datuk wan abdul latiff wan jaffar berkata letusan semula gunung berapi ruang di sulawesi utara indonesia kemarin tak jejas kualiti udara negara https tcobxaioyhdw6,"['letusan', 'semula', 'gunung', 'ruang', 'tak', 'jejas', 'kualiti', 'udara', 'negara', 'bhnasional', 'ketua', 'pengarah', 'alam', 'sekitar', 'jas', 'datuk', 'wan', 'abdul', 'latiff', 'wan', 'jaffar', 'berkata', 'letusan', 'semula', 'gunung', 'berapi', 'ruang', 'di', 'sulawesi', 'utara', 'indonesia', 'kemarin', 'tak', 'jejas', 'kualiti', 'udara', 'negara', 'https', 'tcobxaioyhdw6']"
Thu May 02 09:52:20 +0000 2024,-1.0,neutral,warga tagulandang dibuat panik oleh hoax gunung ruang https tcoabcf0ciqee https tcoimjtau3t8t,"['warga', 'tagulandang', 'dibuat', 'panik', 'oleh', 'hoax', 'gunung', 'ruang', 'https', 'tcoabcf0ciqee', 'https', 'tcoimjtau3t8t']"
Thu May 02 10:00:20 +0000 2024,1.0,neutral,letusan dahsyat kedua gunung ruang 2 kali lebih dahsyat dibanding letusan pertama utas sejak selasa dinihari 30 april 2024 tu pukul 0130 wib hingga 6 jam kemudian gunung ruang sulawesi utara meletus dahsyat lagi hanya 12 hari pasca letusan dahsyat yg pertama,"['letusan', 'dahsyat', 'kedua', 'gunung', 'ruang', '2', 'kali', 'lebih', 'dahsyat', 'dibanding', 'letusan', 'pertama', 'utas', 'sejak', 'selasa', 'dinihari', '30', 'april', '2024', 'tu', 'pukul', '0130', 'wib', 'hingga', '6', 'jam', 'kemudian', 'gunung', 'ruang', 'sulawesi', 'utara', 'meletus', 'dahsyat', 'lagi', 'hanya', '12', 'hari', 'pasca', 'letusan', 'dahsyat', 'yg', 'pertama']"
Thu May 02 10:00:35 +0000 2024,1.0,neutral,ancaman dari erupsi gunung ruang 2 desa akan dikosongkan permanen https tcoznow02d9s7 tempovideo,"['ancaman', 'dari', 'erupsi', 'gunung', 'ruang', '2', 'desa', 'akan', 'dikosongkan', 'permanen', 'https', 'tcoznow02d9s7', 'tempovideo']"
Thu May 02 10:01:32 +0000 2024,1.0,neutral,lt p gt berdasarkan data bnpb ada sekitar 9083 warga yang harus dievakuasi keluar dari pulau tagulandang usai terjadinya erupsi gunung ruang lt p gt https tcoixhsvrayz7,"['lt', 'p', 'gt', 'berdasarkan', 'data', 'bnpb', 'ada', 'sekitar', '9083', 'warga', 'yang', 'harus', 'dievakuasi', 'keluar', 'dari', 'pulau', 'tagulandang', 'usai', 'terjadinya', 'erupsi', 'gunung', 'ruang', 'lt', 'p', 'gt', 'https', 'tcoixhsvrayz7']"
Thu May 02 10:01:32 +0000 2024,1.0,neutral,lt p gt berdasarkan data bnpb ada sekitar 9083 warga yang harus dievakuasi keluar dari pulau tagulandang usai terjadinya erupsi gunung ruang lt p gt https tcoerjnvnhro8,"['lt', 'p', 'gt', 'berdasarkan', 'data', 'bnpb', 'ada', 'sekitar', '9083', 'warga', 'yang', 'harus', 'dievakuasi', 'keluar', 'dari', 'pulau', 'tagulandang', 'usai', 'terjadinya', 'erupsi', 'gunung', 'ruang', 'lt', 'p', 'gt', 'https', 'tcoerjnvnhro8']"
Thu May 02 10:03:33 +0000 2024,1.0,neutral,lt p gt berdasarkan data bnpb ada sekitar 9083 warga yang harus dievakuasi keluar dari pulau tagulandang usai terjadinya erupsi gunung ruang sulawesi utara lt p gt https tcoerjnvnhro8,"['lt', 'p', 'gt', 'berdasarkan', 'data', 'bnpb', 'ada', 'sekitar', '9083', 'warga', 'yang', 'harus', 'dievakuasi', 'keluar', 'dari', 'pulau', 'tagulandang', 'usai', 'terjadinya', 'erupsi', 'gunung', 'ruang', 'sulawesi', 'utara', 'lt', 'p', 'gt', 'https', 'tcoerjnvnhro8']"
Thu May 02 10:07:11 +0000 2024,-1.0,neutral,gajah terbang keliatan keliatan bohongnya breaking news history music art tag chika gunung ruang viralvideo kipk earthquake irak civil war 2 mei apple boeing palestine gaza zionist,"['gajah', 'terbang', 'keliatan', 'keliatan', 'bohongnya', 'breaking', 'news', 'history', 'music', 'art', 'tag', 'chika', 'gunung', 'ruang', 'viralvideo', 'kipk', 'earthquake', 'irak', 'civil', 'war', '2', 'mei', 'apple', 'boeing', 'palestine', 'gaza', 'zionist']"
Thu May 02 10:11:27 +0000 2024,1.0,neutral,first person think morning either cause happiness cause pain breaking news history music art tag chika gunung ruang viralvideo kipk earthquake irak civil war 2 mei apple boeing palestine gaza zionist,"['first', 'person', 'think', 'morning', 'either', 'cause', 'happiness', 'cause', 'pain', 'breaking', 'news', 'history', 'music', 'art', 'tag', 'chika', 'gunung', 'ruang', 'viralvideo', 'kipk', 'earthquake', 'irak', 'civil', 'war', '2', 'mei', 'apple', 'boeing', 'palestine', 'gaza', 'zionist']"
Thu May 02 10:12:44 +0000 2024,1.0,neutral,bersih dari abu vulkanik gunung ruang bandara djalaluddin gorontalo dibuka lagi via https tcox13ga3bvpf notd,"['bersih', 'dari', 'abu', 'vulkanik', 'gunung', 'ruang', 'bandara', 'djalaluddin', 'gorontalo', 'dibuka', 'lagi', 'via', 'https', 'tcox13ga3bvpf', 'notd']"
Thu May 02 10:12:46 +0000 2024,1.0,neutral,6 kedahsyatan letusan gunung berapi dinyatakan dg energi termalnya yg sebanding dg volume magma segar dre letusan saat kolom letusan ruang runtuh amp kembali ke parasbumi terbentuk awan panas letusan yg lantas dominan mengalir ke timur amp timur laut hingga mencapai laut,"['6', 'kedahsyatan', 'letusan', 'gunung', 'berapi', 'dinyatakan', 'dg', 'energi', 'termalnya', 'yg', 'sebanding', 'dg', 'volume', 'magma', 'segar', 'dre', 'letusan', 'saat', 'kolom', 'letusan', 'ruang', 'runtuh', 'amp', 'kembali', 'ke', 'parasbumi', 'terbentuk', 'awan', 'panas', 'letusan', 'yg', 'lantas', 'dominan', 'mengalir', 'ke', 'timur', 'amp', 'timur', 'laut', 'hingga', 'mencapai', 'laut']"
Thu May 02 10:29:05 +0000 2024,1.0,neutral,dampak erupsi gunung ruang penutupan bandara sam ratulangi diperpanjang https tcoqwavfzfqdk,"['dampak', 'erupsi', 'gunung', 'ruang', 'penutupan', 'bandara', 'sam', 'ratulangi', 'diperpanjang', 'https', 'tcoqwavfzfqdk']"
Thu May 02 10:29:11 +0000 2024,1.0,neutral,adakah orang yang mau berbagi kondisi langit di sekitaran gunung ruang saat matahari terbenam setelah letusan gunung biasanya langit mengeluarkan warna aneh mulai dari oranye merah sampai ungu kehitaman,"['adakah', 'orang', 'yang', 'mau', 'berbagi', 'kondisi', 'langit', 'di', 'sekitaran', 'gunung', 'ruang', 'saat', 'matahari', 'terbenam', 'setelah', 'letusan', 'gunung', 'biasanya', 'langit', 'mengeluarkan', 'warna', 'aneh', 'mulai', 'dari', 'oranye', 'merah', 'sampai', 'ungu', 'kehitaman']"
Thu May 02 11:36:49 +0000 2024,1.0,neutral,yahee_r ngga aktifitasnya pindah di gunung ruang,"['yahee_r', 'ngga', 'aktifitasnya', 'pindah', 'di', 'gunung', 'ruang']"
Thu May 02 11:37:09 +0000 2024,1.0,neutral,foto rumahrumah rusak terkena dampak erupsi gunung ruang https tco7iapvcxl03,"['foto', 'rumahrumah', 'rusak', 'terkena', 'dampak', 'erupsi', 'gunung', 'ruang', 'https', 'tco7iapvcxl03']"
Thu May 02 11:37:36 +0000 2024,1.0,neutral,waspada segala potensi letusan gunung ruang https tcowx4c6hveox,"['waspada', 'segala', 'potensi', 'letusan', 'gunung', 'ruang', 'https', 'tcowx4c6hveox']"
Thu May 02 11:39:55 +0000 2024,1.0,neutral,dua desa di tagulandang akan direlokasi imbas erupsi gunung ruang https tcohk3nq3fdnq,"['dua', 'desa', 'di', 'tagulandang', 'akan', 'direlokasi', 'imbas', 'erupsi', 'gunung', 'ruang', 'https', 'tcohk3nq3fdnq']"
Thu May 02 11:47:42 +0000 2024,1.0,neutral,abu dri gunung ruang banyak banget tanaman disekitar rumah ketutupan abu,"['abu', 'dri', 'gunung', 'ruang', 'banyak', 'banget', 'tanaman', 'disekitar', 'rumah', 'ketutupan', 'abu']"
Thu May 02 12:01:24 +0000 2024,1.0,neutral,tadi sempat lihat ada warga yang masih bertahan dan sempat live kondisi gunung ruang dari tagulandang masih terdengar suara dari dalam perut gunung kayak suara air mendidih konon statusnya sudah naik ke level 5,"['tadi', 'sempat', 'lihat', 'ada', 'warga', 'yang', 'masih', 'bertahan', 'dan', 'sempat', 'live', 'kondisi', 'gunung', 'ruang', 'dari', 'tagulandang', 'masih', 'terdengar', 'suara', 'dari', 'dalam', 'perut', 'gunung', 'kayak', 'suara', 'air', 'mendidih', 'konon', 'statusnya', 'sudah', 'naik', 'ke', 'level', '5']"
Thu May 02 12:05:04 +0000 2024,1.0,neutral,12 ribu orang dievakuasi pasca erupsi gunung ruang bnpb radius 7 km tak ditempati https tcoyxfzqkbjan,"['12', 'ribu', 'orang', 'dievakuasi', 'pasca', 'erupsi', 'gunung', 'ruang', 'bnpb', 'radius', '7', 'km', 'tak', 'ditempati', 'https', 'tcoyxfzqkbjan']"
Thu May 02 12:05:18 +0000 2024,1.0,neutral,gunung ruang masih erupsi bnetwork https tcosnssbuh6ss,"['gunung', 'ruang', 'masih', 'erupsi', 'bnetwork', 'https', 'tcosnssbuh6ss']"
Thu May 02 12:11:17 +0000 2024,1.0,neutral,langkah cepat pln memastikan kelistrikan pulau tagulandang kembali normal pascaerupsi gunung ruang plnuntukindonesia https tcon8epy9jytv,"['langkah', 'cepat', 'pln', 'memastikan', 'kelistrikan', 'pulau', 'tagulandang', 'kembali', 'normal', 'pascaerupsi', 'gunung', 'ruang', 'plnuntukindonesia', 'https', 'tcon8epy9jytv']"
Thu May 02 12:12:08 +0000 2024,1.0,neutral,dengan kerja keras dan kegigihan pln memastikan kelistrikan pulau tagulandang kembali normal setelah erupsi gunung ruang plnuntukindonesia https tco9xi4pb6sj9,"['dengan', 'kerja', 'keras', 'dan', 'kegigihan', 'pln', 'memastikan', 'kelistrikan', 'pulau', 'tagulandang', 'kembali', 'normal', 'setelah', 'erupsi', 'gunung', 'ruang', 'plnuntukindonesia', 'https', 'tco9xi4pb6sj9']"
Thu May 02 12:12:48 +0000 2024,1.0,electricity,pln gercep menjadikan kelistrikan pulau tagulandang kembali normal setelah erupsi gunung ruang plnuntukindonesia https tcoqrqvlybckf,"['pln', 'gercep', 'menjadikan', 'kelistrikan', 'pulau', 'tagulandang', 'kembali', 'normal', 'setelah', 'erupsi', 'gunung', 'ruang', 'plnuntukindonesia', 'https', 'tcoqrqvlybckf']"
Thu May 02 12:13:10 +0000 2024,1.0,electricity,pln tak kenal lelah kelistrikan pulau tagulandang pulih setelah erupsi gunung ruang plnuntukindonesia https tcoun9mxmdr8u,"['pln', 'tak', 'kenal', 'lelah', 'kelistrikan', 'pulau', 'tagulandang', 'pulih', 'setelah', 'erupsi', 'gunung', 'ruang', 'plnuntukindonesia', 'https', 'tcoun9mxmdr8u']"
Thu May 02 12:13:57 +0000 2024,1.0,neutral,gerak cepat pln menjadikan pulau tagulandang kembali bercahaya setelah erupsi gunung ruang plnuntukindonesia https tcothxcihidgc,"['gerak', 'cepat', 'pln', 'menjadikan', 'pulau', 'tagulandang', 'kembali', 'bercahaya', 'setelah', 'erupsi', 'gunung', 'ruang', 'plnuntukindonesia', 'https', 'tcothxcihidgc']"
Thu May 02 12:14:19 +0000 2024,1.0,neutral,pln senantiasa bersama masyarakat kembali hadirkan terang dan harapan di pulau tagulandang pascaerupsi gunung ruang plnuntukindonesia https tcodftg2gilvm,"['pln', 'senantiasa', 'bersama', 'masyarakat', 'kembali', 'hadirkan', 'terang', 'dan', 'harapan', 'di', 'pulau', 'tagulandang', 'pascaerupsi', 'gunung', 'ruang', 'plnuntukindonesia', 'https', 'tcodftg2gilvm']"
Thu May 02 12:14:42 +0000 2024,1.0,neutral,pln tindak cepat pulau tagulandang kembali normal setelah erupsi gunung ruang plnuntukindonesia https tcoyphw2s4fxo,"['pln', 'tindak', 'cepat', 'pulau', 'tagulandang', 'kembali', 'normal', 'setelah', 'erupsi', 'gunung', 'ruang', 'plnuntukindonesia', 'https', 'tcoyphw2s4fxo']"
Thu May 02 12:15:09 +0000 2024,1.0,neutral,ribuan rumah rusak terdampak erupsi gunung ruang di sitaro sulut https tcoqiqv4f5vja https tco1cfjcpp8gx,"['ribuan', 'rumah', 'rusak', 'terdampak', 'erupsi', 'gunung', 'ruang', 'di', 'sitaro', 'sulut', 'https', 'tcoqiqv4f5vja', 'https', 'tco1cfjcpp8gx']"
Thu May 02 12:15:58 +0000 2024,1.0,neutral,pray gunung ruang bandara masih tutup sampe besok sore ketambahan 1 hari lagi ketemu pacar gw yg bego ldr itu,"['pray', 'gunung', 'ruang', 'bandara', 'masih', 'tutup', 'sampe', 'besok', 'sore', 'ketambahan', '1', 'hari', 'lagi', 'ketemu', 'pacar', 'gw', 'yg', 'bego', 'ldr', 'itu']"
Thu May 02 12:19:02 +0000 2024,1.0,neutral,menko pmk ungkap gunung ruang masih berpotensi erupsi susulan lebih besar https tcobhzedn3zpy,"['menko', 'pmk', 'ungkap', 'gunung', 'ruang', 'masih', 'berpotensi', 'erupsi', 'susulan', 'lebih', 'besar', 'https', 'tcobhzedn3zpy']"
Thu May 02 12:30:00 +0000 2024,1.0,neutral,update dampak erupsi gunung ruang ratusan pengungsi naiki kapal bea cukai di tagulandang https tcok8nuo4brte,"['update', 'dampak', 'erupsi', 'gunung', 'ruang', 'ratusan', 'pengungsi', 'naiki', 'kapal', 'bea', 'cukai', 'di', 'tagulandang', 'https', 'tcok8nuo4brte']"
Thu May 02 12:35:25 +0000 2024,1.0,neutral,nafasidn min mau tanya erupsi gunung ruang apakah berdampak dengan udara di pulau jawa,"['nafasidn', 'min', 'mau', 'tanya', 'erupsi', 'gunung', 'ruang', 'apakah', 'berdampak', 'dengan', 'udara', 'di', 'pulau', 'jawa']"
Thu May 02 12:36:24 +0000 2024,1.0,neutral,apa itu gas so2 gunung ruang https tcofwhrk7hanz,"['apa', 'itu', 'gas', 'so2', 'gunung', 'ruang', 'https', 'tcofwhrk7hanz']"
Thu May 02 12:39:07 +0000 2024,1.0,neutral,tidak pernah terbayangkan bila gunung ruang meletus hebat sampai bisa tsunami gempa bawen atau pacitan tak henti henti dengan 6 magnitude sedangkan terjadi juga gempa di bandung dengan kekuatan 6 magnitude juga tanpa henti sumpah ini saya sampai bengong,"['tidak', 'pernah', 'terbayangkan', 'bila', 'gunung', 'ruang', 'meletus', 'hebat', 'sampai', 'bisa', 'tsunami', 'gempa', 'bawen', 'atau', 'pacitan', 'tak', 'henti', 'henti', 'dengan', '6', 'magnitude', 'sedangkan', 'terjadi', 'juga', 'gempa', 'di', 'bandung', 'dengan', 'kekuatan', '6', 'magnitude', 'juga', 'tanpa', 'henti', 'sumpah', 'ini', 'saya', 'sampai', 'bengong']"
Thu May 02 12:39:38 +0000 2024,1.0,neutral,ahli vulkanologi indonesia dr surono mengatakan kepada cna kecil sekali kemungkinannya terjadi tsunami dia mendasarkan pernyataannya ini dari sifat erupsi gunung ruang dalam beberapa hari terakhir https tcomvhhjsdgz7,"['ahli', 'vulkanologi', 'indonesia', 'dr', 'surono', 'mengatakan', 'kepada', 'cna', 'kecil', 'sekali', 'kemungkinannya', 'terjadi', 'tsunami', 'dia', 'mendasarkan', 'pernyataannya', 'ini', 'dari', 'sifat', 'erupsi', 'gunung', 'ruang', 'dalam', 'beberapa', 'hari', 'terakhir', 'https', 'tcomvhhjsdgz7']"
Thu May 02 12:52:57 +0000 2024,1.0,neutral,gunung ruang sulawesi utara indonesia,"['gunung', 'ruang', 'sulawesi', 'utara', 'indonesia']"
Thu May 02 13:04:11 +0000 2024,1.0,neutral,bnpb minta gubernur sulawesi utara tetapkan status gawat darurat dampak erupsi gunung ruang https tcozfzzdxx9dx tempovideo,"['bnpb', 'minta', 'gubernur', 'sulawesi', 'utara', 'tetapkan', 'status', 'gawat', 'darurat', 'dampak', 'erupsi', 'gunung', 'ruang', 'https', 'tcozfzzdxx9dx', 'tempovideo']"
Thu May 02 13:06:48 +0000 2024,1.0,neutral,kiprah pln dalam menghadapi erupsi gunung ruang kelistrikan pulau tagulandang kembali stabil berkat langkahlangkah cepat pln plnuntukindonesia https tcocsjr25slpm,"['kiprah', 'pln', 'dalam', 'menghadapi', 'erupsi', 'gunung', 'ruang', 'kelistrikan', 'pulau', 'tagulandang', 'kembali', 'stabil', 'berkat', 'langkahlangkah', 'cepat', 'pln', 'plnuntukindonesia', 'https', 'tcocsjr25slpm']"
Thu May 02 13:07:27 +0000 2024,1.0,neutral,pln bergerak tanggap setelah erupsi gunung ruang memastikan masyarakat pulau tagulandang tetap terlayani dengan kelistrikan yang normal plnuntukindonesia https tco9hk12zqobo,"['pln', 'bergerak', 'tanggap', 'setelah', 'erupsi', 'gunung', 'ruang', 'memastikan', 'masyarakat', 'pulau', 'tagulandang', 'tetap', 'terlayani', 'dengan', 'kelistrikan', 'yang', 'normal', 'plnuntukindonesia', 'https', 'tco9hk12zqobo']"
Thu May 02 13:07:57 +0000 2024,1.0,neutral,respon cepat pln pascaerupsi gunung ruang pulau tagulandang kembali mendapatkan kelistrikan yang stabil dan andal plnuntukindonesia https tco0z9ffnd9jy,"['respon', 'cepat', 'pln', 'pascaerupsi', 'gunung', 'ruang', 'pulau', 'tagulandang', 'kembali', 'mendapatkan', 'kelistrikan', 'yang', 'stabil', 'dan', 'andal', 'plnuntukindonesia', 'https', 'tco0z9ffnd9jy']"
Thu May 02 13:08:29 +0000 2024,1.0,neutral,pln membuktikan kesiapannya dalam menghadapi bencana alam dengan mengembalikan kelistrikan pulau tagulandang ke kondisi normal pascaerupsi gunung ruang plnuntukindonesia https tcov3lukaygrd,"['pln', 'membuktikan', 'kesiapannya', 'dalam', 'menghadapi', 'bencana', 'alam', 'dengan', 'mengembalikan', 'kelistrikan', 'pulau', 'tagulandang', 'ke', 'kondisi', 'normal', 'pascaerupsi', 'gunung', 'ruang', 'plnuntukindonesia', 'https', 'tcov3lukaygrd']"
Thu May 02 13:08:41 +0000 2024,1.0,neutral,gunung ruang menyemburkan abu vulkanik penutupan bandara sam ratulangi diperpanjang https tcoupgxe5pyal,"['gunung', 'ruang', 'menyemburkan', 'abu', 'vulkanik', 'penutupan', 'bandara', 'sam', 'ratulangi', 'diperpanjang', 'https', 'tcoupgxe5pyal']"
Thu May 02 13:09:11 +0000 2024,1.0,neutral,dukungan pln terhadap pulau tagulandang pascaerupsi gunung ruang menunjukkan komitmen pln dalam menjaga ketersediaan listrik bagi masyarakat plnuntukindonesia https tcof8nm7hvcsq,"['dukungan', 'pln', 'terhadap', 'pulau', 'tagulandang', 'pascaerupsi', 'gunung', 'ruang', 'menunjukkan', 'komitmen', 'pln', 'dalam', 'menjaga', 'ketersediaan', 'listrik', 'bagi', 'masyarakat', 'plnuntukindonesia', 'https', 'tcof8nm7hvcsq']"
Thu May 02 13:09:42 +0000 2024,1.0,neutral,pln mengambil langkah cepat dalam mengatasi dampak erupsi gunung ruang sehingga kelistrikan pulau tagulandang dapat kembali berjalan dengan normal plnuntukindonesia https tcohqeebuec6f,"['pln', 'mengambil', 'langkah', 'cepat', 'dalam', 'mengatasi', 'dampak', 'erupsi', 'gunung', 'ruang', 'sehingga', 'kelistrikan', 'pulau', 'tagulandang', 'dapat', 'kembali', 'berjalan', 'dengan', 'normal', 'plnuntukindonesia', 'https', 'tcohqeebuec6f']"
Thu May 02 13:10:19 +0000 2024,1.0,neutral,peran strategis pln dalam memulihkan kelistrikan pulau tagulandang pascaerupsi gunung ruang kini listrik telah kembali normal untuk masyarakat plnuntukindonesia https tcocnvgly0slv,"['peran', 'strategis', 'pln', 'dalam', 'memulihkan', 'kelistrikan', 'pulau', 'tagulandang', 'pascaerupsi', 'gunung', 'ruang', 'kini', 'listrik', 'telah', 'kembali', 'normal', 'untuk', 'masyarakat', 'plnuntukindonesia', 'https', 'tcocnvgly0slv']"
Thu May 02 13:10:51 +0000 2024,1.0,neutral,komitmen pln untuk melayani masyarakat di pulau tagulandang tak terbendung terbukti dengan pemulihan kelistrikan yang cepat pascaerupsi gunung ruang plnuntukindonesia https tcoprgl7x1pkd,"['komitmen', 'pln', 'untuk', 'melayani', 'masyarakat', 'di', 'pulau', 'tagulandang', 'tak', 'terbendung', 'terbukti', 'dengan', 'pemulihan', 'kelistrikan', 'yang', 'cepat', 'pascaerupsi', 'gunung', 'ruang', 'plnuntukindonesia', 'https', 'tcoprgl7x1pkd']"
Thu May 02 13:11:42 +0000 2024,1.0,neutral,pln hadir dengan langkah tanggap pascaerupsi gunung ruang memastikan kelistrikan pulau tagulandang kembali berfungsi optimal untuk kebutuhan masyarakat plnuntukindonesia https tcoer3tyvkejm,"['pln', 'hadir', 'dengan', 'langkah', 'tanggap', 'pascaerupsi', 'gunung', 'ruang', 'memastikan', 'kelistrikan', 'pulau', 'tagulandang', 'kembali', 'berfungsi', 'optimal', 'untuk', 'kebutuhan', 'masyarakat', 'plnuntukindonesia', 'https', 'tcoer3tyvkejm']"
Thu May 02 13:15:06 +0000 2024,1.0,neutral,301 kk bermukim di kawasan gunung ruang direlokasi ke manadominahasa https tcotiuht2wz7m,"['301', 'kk', 'bermukim', 'di', 'kawasan', 'gunung', 'ruang', 'direlokasi', 'ke', 'manadominahasa', 'https', 'tcotiuht2wz7m']"
Thu May 02 13:21:05 +0000 2024,1.0,neutral,gambaran kerusakan dari para bangunan permukiman penduduk diterjang abu panas gunung ruang semoga diberikan kesabaran n isbiru isbiru isbiru https tcokijc0na1hm,"['gambaran', 'kerusakan', 'dari', 'para', 'bangunan', 'permukiman', 'penduduk', 'diterjang', 'abu', 'panas', 'gunung', 'ruang', 'semoga', 'diberikan', 'kesabaran', 'n', 'isbiru', 'isbiru', 'isbiru', 'https', 'tcokijc0na1hm']"
Thu May 02 13:29:10 +0000 2024,1.0,neutral,penutupan operasional bandara sam ratulangi di manado sulawesi utara diperpanjang karena erupsi gunung api ruang yang masih terus terjadi penutupan diberlakukan hingga kamis sore pukul 1800 wita gunungapiruang gunungruang erupsigunungruang erupsigunung https tcoubrjbhxcel,"['penutupan', 'operasional', 'bandara', 'sam', 'ratulangi', 'di', 'manado', 'sulawesi', 'utara', 'diperpanjang', 'karena', 'erupsi', 'gunung', 'api', 'ruang', 'yang', 'masih', 'terus', 'terjadi', 'penutupan', 'diberlakukan', 'hingga', 'kamis', 'sore', 'pukul', '1800', 'wita', 'gunungapiruang', 'gunungruang', 'erupsigunungruang', 'erupsigunung', 'https', 'tcoubrjbhxcel']"
Thu May 02 13:30:59 +0000 2024,1.0,neutral,bencana longsor di kab tana toraja banjir dan longsor di kab padang pariaman dan pesisir selatan serta erupsi gunung api ruang di sulawesi utara yang telah dilaksanakan dengan baik oleh kementerianlembaga dan pemerintah daerah,"['bencana', 'longsor', 'di', 'kab', 'tana', 'toraja', 'banjir', 'dan', 'longsor', 'di', 'kab', 'padang', 'pariaman', 'dan', 'pesisir', 'selatan', 'serta', 'erupsi', 'gunung', 'api', 'ruang', 'di', 'sulawesi', 'utara', 'yang', 'telah', 'dilaksanakan', 'dengan', 'baik', 'oleh', 'kementerianlembaga', 'dan', 'pemerintah', 'daerah']"
Thu May 02 13:31:32 +0000 2024,1.0,neutral,banjir dan longsor di sumatera barat dan erupsi gunung ruang di kabupaten sitaro sulawesi utara yang diselenggarakan di kantor kemenko pmk pada kamis 252024,"['banjir', 'dan', 'longsor', 'di', 'sumatera', 'barat', 'dan', 'erupsi', 'gunung', 'ruang', 'di', 'kabupaten', 'sitaro', 'sulawesi', 'utara', 'yang', 'diselenggarakan', 'di', 'kantor', 'kemenko', 'pmk', 'pada', 'kamis', '252024']"
Thu May 02 13:38:47 +0000 2024,1.0,neutral,rabu 1 mei 2024 pukul 2230 wita bertolak dari pelabuhan minanga kecamatan tagulandang selatan kabupaten kepulauan sitaro kmp lokong banua yang membawa pengungsi erupsi gunung ruang dengan tujuan pelabuhan bitung https tcobgsyxlgfdx,"['rabu', '1', 'mei', '2024', 'pukul', '2230', 'wita', 'bertolak', 'dari', 'pelabuhan', 'minanga', 'kecamatan', 'tagulandang', 'selatan', 'kabupaten', 'kepulauan', 'sitaro', 'kmp', 'lokong', 'banua', 'yang', 'membawa', 'pengungsi', 'erupsi', 'gunung', 'ruang', 'dengan', 'tujuan', 'pelabuhan', 'bitung', 'https', 'tcobgsyxlgfdx']"
